brand_name,generic_name,status,earliest_expiry,days_until,category,route,strength,approval_date,patent_count,approval_year,approval_month,brand_price_monthly,brand_price_annual,generic_price_monthly,generic_price_annual,monthly_savings,annual_savings,savings_percent,generic_available
GOZELLIX,GALLIUM GA-68 GOZETOTIDE,Active,2035-07-28,3417,Injectable,POWDER;INTRAVENOUS,,2025-03-20,1,2025.0,3.0,2675.25,32103.0,,,,,,No
SOLOSEC,SECNIDAZOLE,Active,2035-09-04,3455,Oral,GRANULE;ORAL,2GM/PACKET,2017-09-15,33,2017.0,9.0,114.89,1378.68,,,,,,No
APONVIE,APREPITANT,Active,2035-09-18,3469,Injectable,EMULSION;INTRAVENOUS,32MG/4.4ML (7.2MG/ML),2022-09-16,14,2022.0,9.0,2686.75,32241.0,,,,,,No
REZLIDHIA,OLUTASIDENIB,Active,2035-09-18,3469,Oral,CAPSULE;ORAL,150MG,2022-12-01,14,2022.0,12.0,470.26,5643.12,,,,,,No
CINVANTI,APREPITANT,Active,2035-09-18,3469,Injectable,EMULSION;INTRAVENOUS,130MG/18ML (7.2MG/ML),2017-11-09,13,2017.0,11.0,2847.67,34172.04,,,,,,No
RIVFLOZA,NEDOSIRAN SODIUM,Active,2035-10-09,3490,Injectable,SOLUTION;INJECTION,EQ 80MG BASE/0.5ML (EQ 160MG BASE/ML),2023-09-29,18,2023.0,9.0,2496.96,29963.52,,,,,,No
LAZCLUZE,LAZERTINIB MESYLATE,Active,2035-10-13,3494,Oral,TABLET;ORAL,EQ 80MG BASE,2024-08-19,14,2024.0,8.0,798.55,9582.6,,,,,,No
TYRVAYA,VARENICLINE TARTRATE,Active,2035-10-19,3500,Other,SPRAY;NASAL,EQ 0.03MG BASE/SPRAY,2021-10-15,10,2021.0,10.0,275.36,3304.32,,,,,,No
VYALEV,FOSCARBIDOPA; FOSLEVODOPA,Active,2035-10-21,3502,Injectable,SOLUTION;SUBCUTANEOUS,120MG/10ML;2400MG/10ML (12MG/ML;240MG/ML),2024-10-16,4,2024.0,10.0,2417.97,29015.64,,,,,,No
PEMFEXY,PEMETREXED,Active,2035-10-28,3509,Injectable,SOLUTION;INTRAVENOUS,500MG/20ML (25MG/ML),2020-02-08,5,2020.0,2.0,1504.83,18057.96,,,,,,No
SCEMBLIX,ASCIMINIB HYDROCHLORIDE,Active,2035-10-29,3510,Oral,TABLET;ORAL,EQ 20MG BASE,2021-10-29,12,2021.0,10.0,435.91,5230.92,,,,,,No
ADHANSIA XR,METHYLPHENIDATE HYDROCHLORIDE,Active,2035-10-30,3511,Oral,"CAPSULE, EXTENDED RELEASE;ORAL",25MG,2019-02-27,72,2019.0,2.0,539.25,6471.0,,,,,,No
VANCOMYCIN,VANCOMYCIN,Active,2035-11-06,3518,Oral,"SOLUTION;INTRAVENOUS, ORAL",5GM/100ML (50MG/ML),2021-08-26,5,2021.0,8.0,711.57,8538.84,,,,,,No
TYZAVAN,VANCOMYCIN HYDROCHLORIDE,Active,2035-11-06,3518,Injectable,SOLUTION;INTRAVENOUS,EQ 1GM BASE/200ML (EQ 5MG BASE/ML),2019-02-15,42,2019.0,2.0,2960.21,35522.52,,,,,,No
QBRELIS,LISINOPRIL,Active,2035-11-06,3518,Oral,SOLUTION;ORAL,1MG/ML,2016-07-29,32,2016.0,7.0,637.79,7653.48,,,,,,No
OBREDON,GUAIFENESIN; HYDROCODONE BITARTRATE,Active,2035-11-13,3525,Oral,SOLUTION;ORAL,200MG/5ML;2.5MG/5ML,2014-11-14,3,2014.0,11.0,392.44,4709.28,,,,,,No
EKTERLY,SEBETRALSTAT,Active,2035-11-26,3538,Oral,TABLET;ORAL,300MG,2025-07-03,8,2025.0,7.0,394.95,4739.4,,,,,,No
ARAKODA,TAFENOQUINE SUCCINATE,Active,2035-12-02,3544,Oral,TABLET;ORAL,EQ 100MG BASE,2018-08-08,3,2018.0,8.0,616.31,7395.72,,,,,,No
DEFINITY,PERFLUTREN,Active,2035-12-28,3570,Injectable,INJECTABLE;INTRAVENOUS,13.04MG/2ML (6.52MG/ML),2001-07-31,9,2001.0,7.0,1096.94,13163.28,,,,,,No
DEFINITY RT,PERFLUTREN,Active,2035-12-28,3570,Injectable,INJECTABLE;INTRAVENOUS,13.04MG/2ML (6.52MG/ML),2020-11-17,11,2020.0,11.0,776.19,9314.28,,,,,,No
MOUNJARO (AUTOINJECTOR),TIRZEPATIDE,Active,2036-01-05,3578,Injectable,SOLUTION;SUBCUTANEOUS,2.5MG/0.5ML (2.5MG/0.5ML),2022-05-13,126,2022.0,5.0,1386.56,16638.72,,,,,,No
ZEPBOUND (AUTOINJECTOR),TIRZEPATIDE,Active,2036-01-05,3578,Injectable,SOLUTION;SUBCUTANEOUS,2.5MG/0.5ML (2.5MG/0.5ML),2023-11-08,60,2023.0,11.0,1218.1,14617.2,,,,,,No
ZEPBOUND,TIRZEPATIDE,Active,2036-01-05,3578,Injectable,SOLUTION;SUBCUTANEOUS,2.5MG/0.5ML (2.5MG/0.5ML),2024-03-28,60,2024.0,3.0,1240.77,14889.24,,,,,,No
MOUNJARO,TIRZEPATIDE,Active,2036-01-05,3578,Injectable,SOLUTION;SUBCUTANEOUS,2.5MG/0.5ML (2.5MG/0.5ML),2023-07-28,126,2023.0,7.0,1084.02,13008.24,,,,,,No
TASCENSO ODT,FINGOLIMOD LAURYL SULFATE,Active,2036-01-19,3592,Oral,"TABLET, ORALLY DISINTEGRATING;ORAL",EQ 0.25MG BASE,2021-12-23,6,2021.0,12.0,129.47,1553.64,,,,,,No
HYRNUO,SEVABERTINIB,Active,2036-01-25,3598,Oral,TABLET;ORAL,10MG,2025-11-19,1,2025.0,11.0,112.51,1350.12,,,,,,No
LOTEMAX SM,LOTEPREDNOL ETABONATE,Active,2036-01-26,3599,Eye Care,GEL;OPHTHALMIC,0.38%,2019-02-22,2,2019.0,2.0,495.09,5941.08,,,,,,No
ZEMBRACE SYMTOUCH,SUMATRIPTAN SUCCINATE,Active,2036-01-29,3602,Injectable,SOLUTION;SUBCUTANEOUS,EQ 3MG BASE/0.5ML (EQ 3MG BASE/0.5ML),2016-01-28,3,2016.0,1.0,1569.43,18833.16,,,,,,No
EZALLOR SPRINKLE,ROSUVASTATIN CALCIUM,Active,2036-02-12,3616,Oral,CAPSULE;ORAL,EQ 5MG BASE,2018-12-18,4,2018.0,12.0,369.03,4428.36,,,,,,No
BAQSIMI,GLUCAGON,Active,2036-02-16,3620,Other,POWDER;NASAL,3MG,2019-07-24,3,2019.0,7.0,439.82,5277.84,,,,,,No
DOCIVYX,DOCETAXEL,Active,2036-03-14,3647,Injectable,SOLUTION;INTRAVENOUS,20MG/2ML (10MG/ML),2022-11-22,3,2022.0,11.0,1045.63,12547.56,,,,,,No
KOMZIFTI,ZIFTOMENIB,Active,2036-03-16,3649,Oral,CAPSULE;ORAL,200MG,2025-11-13,12,2025.0,11.0,764.97,9179.64,,,,,,No
EPANED,ENALAPRIL MALEATE,Active,2036-03-25,3658,Oral,SOLUTION;ORAL,1MG/ML,2016-09-20,17,2016.0,9.0,650.44,7805.28,,,,,,No
MYRBETRIQ GRANULES,MIRABEGRON,Active,2036-03-31,3664,Oral,"FOR SUSPENSION, EXTENDED RELEASE;ORAL",8MG/ML,2021-03-25,2,2021.0,3.0,162.59,1951.08,,,,,,No
INVEGA TRINZA,PALIPERIDONE PALMITATE,Active,2036-04-05,3669,Other,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",273MG/0.875ML (273MG/0.875ML),2015-05-18,8,2015.0,5.0,308.79,3705.48,,,,,,No
MINOLIRA,MINOCYCLINE HYDROCHLORIDE,Active,2036-04-07,3671,Oral,"TABLET, EXTENDED RELEASE;ORAL",EQ 105MG BASE,2017-05-08,2,2017.0,5.0,715.38,8584.56,,,,,,No
SYMBRAVO,MELOXICAM; RIZATRIPTAN BENZOATE,Active,2036-04-11,3675,Oral,TABLET;ORAL,20MG;EQ 10MG BASE,2025-01-30,79,2025.0,1.0,761.31,9135.72,,,,,,No
DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,Active,2036-04-20,3684,Injectable,SOLUTION;INTRAVENOUS,EQ 200MCG BASE/50ML (EQ 4MCG BASE/ML),2018-06-22,4,2018.0,6.0,1668.5,20022.0,,,,,,No
LANSOPRAZOLE,LANSOPRAZOLE,Active,2036-04-21,3685,Oral,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE;ORAL",15MG,2016-06-07,2,2016.0,6.0,529.39,6352.68,,,,,,No
GVOKE KIT,GLUCAGON,Active,2036-04-22,3686,Injectable,SOLUTION;SUBCUTANEOUS,1MG/0.2ML (1MG/0.2ML),2021-08-20,1,2021.0,8.0,917.58,11010.96,,,,,,No
GVOKE PFS,GLUCAGON,Active,2036-04-22,3686,Injectable,SOLUTION;SUBCUTANEOUS,0.5MG/0.1ML (0.5MG/0.1ML),2019-09-10,4,2019.0,9.0,2977.92,35735.04,,,,,,No
GVOKE HYPOPEN,GLUCAGON,Active,2036-04-22,3686,Injectable,SOLUTION;SUBCUTANEOUS,0.5MG/0.1ML (0.5MG/0.1ML),2019-09-10,4,2019.0,9.0,1079.18,12950.16,,,,,,No
PERIKABIVEN IN PLASTIC CONTAINER,AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM GLYCEROPHOSPHATE; SOYBEAN OIL,Active,2036-05-03,3697,Injectable,EMULSION;INTRAVENOUS,2.4%;20MG/100ML;6.8GM/100ML;68MG/100ML;124MG/100ML;170MG/100ML;105MG/100ML;3.5GM/100ML (1440ML),2014-08-25,3,2014.0,8.0,2856.83,34281.96,,,,,,No
KABIVEN IN PLASTIC CONTAINER,AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM GLYCEROPHOSPHATE; SOYBEAN OIL,Active,2036-05-03,3697,Injectable,EMULSION;INTRAVENOUS,3.3%;29MG/100ML;9.8GM/100ML;96MG/100ML;174MG/100ML;239MG/100ML ;147MG/100ML;3.9GM/100ML (1026ML),2014-08-25,4,2014.0,8.0,2124.12,25489.44,,,,,,No
BYQLOVI,CLOBETASOL PROPIONATE,Active,2036-05-09,3703,Eye Care,SUSPENSION/DROPS;OPHTHALMIC,0.05%,2024-03-04,2,2024.0,3.0,343.09,4117.08,,,,,,No
BEIZRAY,DOCETAXEL,Active,2036-05-16,3710,Injectable,SOLUTION;INTRAVENOUS,80MG/4ML (20MG/ML),2024-10-23,11,2024.0,10.0,1781.72,21380.64,,,,,,No
VTAMA,TAPINAROF,Active,2036-05-19,3713,Topical,CREAM;TOPICAL,1%,2022-05-23,13,2022.0,5.0,153.81,1845.72,,,,,,No
ELYXYB,CELECOXIB,Active,2036-05-27,3721,Oral,SOLUTION;ORAL,25MG/ML,2020-05-05,6,2020.0,5.0,223.57,2682.84,,,,,,No
ARAZLO,TAZAROTENE,Active,2036-06-06,3731,Topical,LOTION;TOPICAL,0.045%,2019-12-18,3,2019.0,12.0,150.56,1806.72,,,,,,No
ZOLYMBUS,BIMATOPROST,Active,2036-06-08,3733,Eye Care,GEL;OPHTHALMIC,0.01%,2025-09-09,1,2025.0,9.0,174.58,2094.96,,,,,,No
IVRA,MELPHALAN HYDROCHLORIDE,Active,2036-06-29,3754,Injectable,SOLUTION;INTRAVENOUS,EQ 90MG BASE/ML (EQ 90MG BASE/ML),2023-08-18,1,2023.0,8.0,2448.96,29387.52,,,,,,No
IMMPHENTIV,PHENYLEPHRINE HYDROCHLORIDE,Active,2036-08-05,3791,Injectable,SOLUTION;INTRAVENOUS,0.5MG/5ML (0.1MG/ML),2023-03-09,6,2023.0,3.0,1375.31,16503.72,,,,,,No
KYGEVVI,DOXECITINE; DOXRIBTIMINE,Active,2036-08-07,3793,Oral,FOR SOLUTION;ORAL,2GM/PACKET;2GM/PACKET,2025-11-03,2,2025.0,11.0,140.49,1685.88,,,,,,No
ORTIKOS,BUDESONIDE,Active,2036-09-09,3826,Oral,"CAPSULE, DELAYED RELEASE;ORAL",6MG,2019-06-13,4,2019.0,6.0,778.37,9340.44,,,,,,No
XACIATO,CLINDAMYCIN PHOSPHATE,Active,2036-09-22,3839,Other,GEL;VAGINAL,EQ 2% BASE,2021-12-07,2,2021.0,12.0,541.89,6502.68,,,,,,No
LEVULAN,AMINOLEVULINIC ACID HYDROCHLORIDE,Active,2036-10-13,3860,Topical,SOLUTION;TOPICAL,20%,1999-12-03,10,1999.0,12.0,376.88,4522.56,,,,,,No
OLPRUVA,SODIUM PHENYLBUTYRATE,Active,2036-10-17,3864,Oral,FOR SUSPENSION;ORAL,0.5GM/PACKET,2025-10-10,24,2025.0,10.0,796.44,9557.28,,,,,,No
SYMJEPI,EPINEPHRINE,Active,2036-10-20,3867,Injectable,"SOLUTION;INTRAMUSCULAR, SUBCUTANEOUS",0.15MG/0.3ML (0.15MG/0.3ML),2018-09-27,2,2018.0,9.0,934.74,11216.88,,,,,,No
CAROSPIR,SPIRONOLACTONE,Active,2036-10-28,3875,Oral,SUSPENSION;ORAL,25MG/5ML,2017-08-04,10,2017.0,8.0,377.37,4528.44,,,,,,No
GAVRETO,PRALSETINIB,Active,2036-11-01,3879,Oral,CAPSULE;ORAL,100MG,2020-09-04,5,2020.0,9.0,630.77,7569.24,,,,,,No
GLOPERBA,COLCHICINE,Active,2036-11-22,3900,Oral,SOLUTION;ORAL,0.6MG/5ML,2019-01-30,5,2019.0,1.0,587.21,7046.52,,,,,,No
BLUDIGO,INDIGOTINDISULFONATE SODIUM,Active,2036-11-25,3903,Injectable,SOLUTION;INTRAVENOUS,40MG/5ML (8MG/ML),2022-07-08,3,2022.0,7.0,884.74,10616.88,,,,,,No
LEXETTE,HALOBETASOL PROPIONATE,Active,2036-11-30,3908,Respiratory,"AEROSOL, FOAM;TOPICAL",0.05%,2018-05-24,3,2018.0,5.0,517.12,6205.44,,,,,,No
ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,Active,2036-12-08,3916,Oral,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE;ORAL",EQ 20MG BASE,2020-10-20,2,2020.0,10.0,257.11,3085.32,,,,,,No
XOLREMDI,MAVORIXAFOR,Active,2036-12-14,3922,Oral,CAPSULE;ORAL,100MG,2024-04-26,6,2024.0,4.0,256.67,3080.04,,,,,,No
JAYPIRCA,PIRTOBRUTINIB,Active,2036-12-16,3924,Oral,TABLET;ORAL,50MG,2023-01-27,22,2023.0,1.0,475.88,5710.56,,,,,,No
CYSVIEW KIT,HEXAMINOLEVULINATE HYDROCHLORIDE,Active,2036-12-19,3927,Other,FOR SOLUTION;INTRAVESICAL,100MG/VIAL,2010-05-28,3,2010.0,5.0,396.47,4757.64,,,,,,No
ADLARITY,DONEPEZIL HYDROCHLORIDE,Active,2036-12-30,3938,Other,SYSTEM;TRANSDERMAL,5MG/DAY,2022-03-11,22,2022.0,3.0,390.04,4680.48,,,,,,No
RELEXXII,METHYLPHENIDATE HYDROCHLORIDE,Active,2037-02-03,3973,Oral,"TABLET, EXTENDED RELEASE;ORAL",18MG,2022-06-23,35,2022.0,6.0,164.04,1968.48,,,,,,No
GOPRELTO,COCAINE HYDROCHLORIDE,Active,2037-02-07,3977,Other,SOLUTION;NASAL,4%,2017-12-14,15,2017.0,12.0,538.73,6464.76,,,,,,No
NUMBRINO,COCAINE HYDROCHLORIDE,Active,2037-02-07,3977,Other,SOLUTION;NASAL,4%,2020-01-10,18,2020.0,1.0,232.8,2793.6,,,,,,No
TIROSINT-SOL,LEVOTHYROXINE SODIUM,Active,2037-02-28,3998,Oral,SOLUTION;ORAL,13MCG/ML,2016-12-15,60,2016.0,12.0,190.66,2287.92,,,,,,No
REDEMPLO,PLOZASIRAN SODIUM,Active,2037-03-07,4005,Injectable,SOLUTION;SUBCUTANEOUS,EQ 25MG BASE/0.5ML (EQ 25MG BASE/0.5ML),2025-11-18,5,2025.0,11.0,2721.87,32662.44,,,,,,No
EVEKEO ODT,AMPHETAMINE SULFATE,Active,2037-03-10,4008,Oral,"TABLET, ORALLY DISINTEGRATING;ORAL",2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,2021-04-16,14,2021.0,4.0,768.96,9227.52,,,,,,No
IQIRVO,ELAFIBRANOR,Active,2037-03-30,4028,Oral,TABLET;ORAL,80MG,2024-06-10,8,2024.0,6.0,703.49,8441.88,,,,,,No
TERLIVAZ,TERLIPRESSIN ACETATE,Active,2037-04-05,4034,Injectable,POWDER;INTRAVENOUS,EQ 0.85MG BASE/VIAL,2022-09-14,1,2022.0,9.0,2523.79,30285.48,,,,,,No
DRIZALMA SPRINKLE,DULOXETINE HYDROCHLORIDE,Active,2037-04-13,4042,Oral,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 20MG BASE,2019-07-19,20,2019.0,7.0,558.67,6704.04,,,,,,No
AQNEURSA,LEVACETYLLEUCINE,Active,2037-04-19,4048,Oral,FOR SUSPENSION;ORAL,1GM/PACKET,2024-09-24,3,2024.0,9.0,485.6,5827.2,,,,,,No
LEQSELVI,DEURUXOLITINIB PHOSPHATE,Active,2037-05-04,4063,Oral,TABLET;ORAL,EQ 8MG BASE,2024-07-25,6,2024.0,7.0,160.89,1930.68,,,,,,No
YUTREPIA,TREPROSTINIL SODIUM,Active,2037-05-05,4064,Respiratory,POWDER;INHALATION,EQ 0.0265MG BASE/INH,2025-05-23,24,2025.0,5.0,333.8,4005.6,,,,,,No
PIZENSY,LACTITOL,Active,2037-05-12,4071,Oral,FOR SOLUTION;ORAL,10GM,2020-02-12,1,2020.0,2.0,360.88,4330.56,,,,,,No
KRAZATI,ADAGRASIB,Active,2037-05-17,4076,Oral,TABLET;ORAL,200MG,2022-12-12,5,2022.0,12.0,281.83,3381.96,,,,,,No
TEPADINA AND SODIUM CHLORIDE,THIOTEPA,Active,2037-05-31,4090,Injectable,POWDER;INTRAVENOUS,200MG,2025-04-10,1,2025.0,4.0,2308.55,27702.6,,,,,,No
ATORVALIQ,ATORVASTATIN CALCIUM,Active,2037-06-07,4097,Oral,SUSPENSION;ORAL,20MG/5ML,2023-02-01,6,2023.0,2.0,447.11,5365.32,,,,,,No
ZORYVE,ROFLUMILAST,Active,2037-06-07,4097,Topical,CREAM;TOPICAL,0.15%,2024-07-09,76,2024.0,7.0,105.93,1271.16,,,,,,No
REVUFORJ,REVUMENIB CITRATE,Active,2037-06-08,4098,Oral,TABLET;ORAL,EQ 25MG BASE,2024-11-15,9,2024.0,11.0,254.13,3049.56,,,,,,No
PALSONIFY,PALTUSOTINE HYDROCHLORIDE,Active,2037-07-12,4132,Oral,TABLET;ORAL,EQ 20MG BASE,2025-09-25,18,2025.0,9.0,578.28,6939.36,,,,,,No
LUMRYZ,SODIUM OXYBATE,Active,2037-07-21,4141,Oral,"FOR SUSPENSION, EXTENDED RELEASE;ORAL",4.5GM/PACKET,2023-05-01,121,2023.0,5.0,153.29,1839.48,,,,,,No
CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,Active,2037-07-25,4145,Injectable,SOLUTION;INTRAVENOUS,1GM/50ML (20MG/ML),2021-06-17,8,2021.0,6.0,2628.02,31536.24,,,,,,No
SUTAB,MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM SULFATE,Active,2037-08-04,4155,Oral,TABLET;ORAL,0.225GM;0.188GM;1.479GM,2020-11-10,4,2020.0,11.0,446.6,5359.2,,,,,,No
ATZUMI,DIHYDROERGOTAMINE MESYLATE,Active,2037-08-04,4155,Other,POWDER;NASAL,EQ 5.2MG BASE,2025-04-30,6,2025.0,4.0,340.29,4083.48,,,,,,No
QLOSI,PILOCARPINE HYDROCHLORIDE,Active,2037-08-18,4169,Eye Care,SOLUTION/DROPS;OPHTHALMIC,0.4%,2023-10-17,4,2023.0,10.0,336.96,4043.52,,,,,,No
FLEQSUVY,BACLOFEN,Active,2037-09-08,4190,Oral,SUSPENSION;ORAL,25MG/5ML,2022-02-04,2,2022.0,2.0,677.28,8127.36,,,,,,No
KATERZIA,AMLODIPINE BENZOATE,Active,2037-10-06,4218,Oral,SUSPENSION;ORAL,EQ 1MG BASE/ML,2019-07-08,18,2019.0,7.0,343.47,4121.64,,,,,,No
RETEVMO,SELPERCATINIB,Active,2037-10-10,4222,Oral,CAPSULE;ORAL,40MG,2020-05-08,122,2020.0,5.0,574.61,6895.32,,,,,,No
FLUORESCEIN SODIUM AND BENOXINATE HYDROCHLORIDE,BENOXINATE HYDROCHLORIDE; FLUORESCEIN SODIUM,Active,2037-11-15,4258,Eye Care,SOLUTION/DROPS;OPHTHALMIC,0.4%;0.3%,2020-03-09,3,2020.0,3.0,326.29,3915.48,,,,,,No
MICAFUNGIN IN SODIUM CHLORIDE 0.9%,MICAFUNGIN SODIUM,Active,2037-12-15,4288,Injectable,SOLUTION;INTRAVENOUS,EQ 50MG BASE/50ML (EQ 1MG BASE/ML),2023-09-29,3,2023.0,9.0,1167.57,14010.84,,,,,,No
HEMADY,DEXAMETHASONE,Active,2037-12-18,4291,Oral,TABLET;ORAL,20MG,2019-10-03,2,2019.0,10.0,715.04,8580.48,,,,,,No
IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,Active,2037-12-29,4302,Other,"FILM;BUCCAL, SUBLINGUAL",EQ 0.12MG BASE,2022-04-05,30,2022.0,4.0,498.71,5984.52,,,,,,No
PEDMARK,SODIUM THIOSULFATE,Active,2038-01-05,4309,Injectable,SOLUTION;INTRAVENOUS,12.5GM/100ML (125MG/ML),2022-09-20,7,2022.0,9.0,2146.13,25753.56,,,,,,No
WIDAPLIK,AMLODIPINE BESYLATE; INDAPAMIDE; TELMISARTAN,Active,2038-01-23,4327,Oral,TABLET;ORAL,EQ 1.25MG BASE;0.625MG;10MG,2025-06-05,4,2025.0,6.0,695.41,8344.92,,,,,,No
ASPRUZYO SPRINKLE,RANOLAZINE,Active,2038-01-24,4328,Oral,"GRANULES, EXTENDED RELEASE;ORAL",1GM,2022-02-28,4,2022.0,2.0,707.11,8485.32,,,,,,No
NEFFY,EPINEPHRINE,Active,2038-02-06,4341,Other,SPRAY;NASAL,1MG/SPRAY,2025-03-05,16,2025.0,3.0,454.18,5450.16,,,,,,No
LEVOLET,LEVOTHYROXINE SODIUM,Active,2038-03-23,4386,Oral,TABLET;ORAL,"0.075MG **See current Annual Edition, 1.8 Description of Special Situations, Levothyroxine Sodium",2003-06-06,20,2003.0,6.0,685.91,8230.92,,,,,,No
SEPHIENCE,SEPIAPTERIN,Active,2038-04-16,4410,Oral,POWDER;ORAL,1GM/PACKET,2025-07-28,8,2025.0,7.0,588.23,7058.76,,,,,,No
NYMALIZE,NIMODIPINE,Active,2038-04-16,4410,Oral,SOLUTION;ORAL,6MG/ML,2020-04-08,6,2020.0,4.0,576.1,6913.2,,,,,,No
SINCALIDE,SINCALIDE,Active,2038-04-20,4414,Injectable,POWDER;INTRAVENOUS,0.005MG/VIAL,2022-11-22,9,2022.0,11.0,2046.53,24558.36,,,,,,No
BYNFEZIA PEN,OCTREOTIDE ACETATE,Active,2038-05-15,4439,Injectable,SOLUTION;SUBCUTANEOUS,EQ 7MG BASE/2.8ML (EQ 2.5MG BASE/ML),2024-09-27,13,2024.0,9.0,2381.79,28581.48,,,,,,No
LUMAKRAS,SOTORASIB,Active,2038-05-21,4445,Oral,TABLET;ORAL,120MG,2021-05-28,30,2021.0,5.0,211.02,2532.24,,,,,,No
CONSENSI,AMLODIPINE BESYLATE; CELECOXIB,Active,2038-06-14,4469,Oral,TABLET;ORAL,EQ 2.5MG BASE;200MG,2018-05-31,3,2018.0,5.0,716.61,8599.32,,,,,,No
PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,Active,2038-06-18,4473,Oral,"TABLET, EXTENDED RELEASE;ORAL",105MG,2024-10-04,9,2024.0,10.0,710.29,8523.48,,,,,,No
MIDAZOLAM IN 0.9% SODIUM CHLORIDE,MIDAZOLAM,Active,2038-06-20,4475,Injectable,SOLUTION;INTRAVENOUS,50MG/50ML (1MG/ML),2021-03-22,2,2021.0,3.0,573.12,6877.44,,,,,,No
LUMASON,SULFUR HEXAFLUORIDE LIPID-TYPE A MICROSPHERES,Active,2038-07-06,4491,Injectable,FOR SUSPENSION;INTRAVENOUS,60.7MG/25MG,2014-10-15,5,2014.0,10.0,2564.54,30774.48,,,,,,No
OPVEE,NALMEFENE HYDROCHLORIDE,Active,2038-07-10,4495,Other,SPRAY;NASAL,EQ 2.7MG BASE/SPRAY,2023-05-22,2,2023.0,5.0,164.43,1973.16,,,,,,No
LUTATHERA,LUTETIUM LU 177 DOTATATE,Active,2038-07-25,4510,Injectable,SOLUTION;INTRAVENOUS,10mCi/ML,2018-01-26,18,2018.0,1.0,1337.8,16053.6,,,,,,No
ZONISADE,ZONISAMIDE,Active,2038-08-18,4534,Oral,SUSPENSION;ORAL,100MG/5ML,2022-07-15,3,2022.0,7.0,620.46,7445.52,,,,,,No
ALTRENO,TRETINOIN,Active,2038-08-22,4538,Topical,LOTION;TOPICAL,0.05%,2018-08-23,2,2018.0,8.0,131.44,1577.28,,,,,,No
POSLUMA,FLOTUFOLASTAT F-18 GALLIUM,Active,2038-08-23,4539,Injectable,SOLUTION;INTRAVENOUS,25ML (8-158mCi/ML),2023-05-25,8,2023.0,5.0,2544.92,30539.04,,,,,,No
IHEEZO,CHLOROPROCAINE HYDROCHLORIDE,Active,2038-09-15,4562,Eye Care,GEL;OPHTHALMIC,3%,2022-09-27,2,2022.0,9.0,432.85,5194.2,,,,,,No
PREVDUO,GLYCOPYRROLATE; NEOSTIGMINE METHYLSULFATE,Active,2038-10-25,4602,Injectable,SOLUTION;INTRAVENOUS,0.6MG/3ML (0.2MG/ML);3MG/3ML (1MG/ML),2023-02-23,5,2023.0,2.0,1768.67,21224.04,,,,,,No
ERZOFRI,PALIPERIDONE PALMITATE,Active,2038-10-26,4603,Other,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",39MG/0.25ML (39MG/0.25ML),2024-07-26,24,2024.0,7.0,103.19,1238.28,,,,,,No
ALVAIZ,ELTROMBOPAG CHOLINE,Active,2038-11-05,4613,Oral,TABLET;ORAL,EQ 9MG BASE,2023-11-29,12,2023.0,11.0,300.93,3611.16,,,,,,No
THIOLA EC,TIOPRONIN,Active,2038-11-14,4622,Oral,"TABLET, DELAYED RELEASE;ORAL",100MG,2019-06-28,2,2019.0,6.0,531.85,6382.2,,,,,,No
TADLIQ,TADALAFIL,Active,2038-12-24,4662,Oral,SUSPENSION;ORAL,20MG/5ML,2022-06-17,4,2022.0,6.0,786.83,9441.96,,,,,,No
LIQREV,SILDENAFIL CITRATE,Active,2038-12-24,4662,Oral,SUSPENSION;ORAL,EQ 10MG BASE/ML,2023-04-28,5,2023.0,4.0,542.27,6507.24,,,,,,No
EMROSI,MINOCYCLINE HYDROCHLORIDE,Active,2039-01-07,4676,Oral,"CAPSULE, EXTENDED RELEASE;ORAL",EQ 40MG BASE,2024-11-01,3,2024.0,11.0,281.86,3382.32,,,,,,No
FOCINVEZ,FOSAPREPITANT DIMEGLUMINE,Active,2039-01-11,4680,Injectable,SOLUTION;INTRAVENOUS,EQ 150MG BASE/50ML (EQ 3MG BASE/ML),2023-08-22,2,2023.0,8.0,2085.01,25020.12,,,,,,No
NOURESS,CYSTEINE HYDROCHLORIDE,Active,2039-01-15,4684,Injectable,SOLUTION;INTRAVENOUS,500MG/10ML (50MG/ML),2019-12-13,19,2019.0,12.0,1849.96,22199.52,,,,,,No
